retroID,Last,First,Bat,Throw,Team,Pos,season
bellb001,Bell,Buddy,R,R,CLE,3B,78
blanl101,Blanks,Larvell,R,R,CLE,SS,78
brigd101,Briggs,Dan,L,L,CLE,OF,78
cagew101,Cage,Wayne,L,L,CLE,DH,78
carbb101,Carbo,Bernie,L,R,CLE,DH,78
clydd101,Clyde,David,L,L,CLE,P,78
cox-t101,Cox,Ted,R,R,CLE,OF,78
dadep101,Dade,Paul,R,R,CLE,OF,78
diazb001,Diaz,Bo,R,R,CLE,C,78
fitza101,Fitzmorris,Al,B,R,CLE,P,78
freid101,Freisleben,Dave,R,R,CLE,P,78
garlw101,Garland,Wayne,R,R,CLE,P,78
grifa001,Griffin,Alfredo,B,R,CLE,SS,78
grubj001,Grubb,Johnny,L,R,CLE,OF,78
hassr001,Hassey,Ron,L,R,CLE,C,78
hoodd101,Hood,Don,L,L,CLE,P,78
hortw101,Horton,Willie,R,R,CLE,DH,78
kernj001,Kern,Jim,R,R,CLE,P,78
kinnd101,Kinney,Dennis,L,L,CLE,P,78
kreur101,Kreuger,Rick,R,L,CLE,P,78
kuipd001,Kuiper,Duane,L,R,CLE,2B,78
lintl101,Lintz,Larry,B,R,CLE,DH,78
mannr001,Manning,Rick,L,R,CLE,OF,78
mongs001,Monge,Sid,B,L,CLE,P,78
norrj101,Norris,Jim,L,L,CLE,OF,78
paxtm101,Paxton,Mike,R,R,CLE,P,78
pruir101,Pruitt,Ron,R,R,CLE,C,78
reusp101,Reuschel,Paul,R,R,CLE,P,78
speeh101,Speed,Horace,R,R,CLE,OF,78
spild001,Spillner,Dan,R,R,CLE,P,78
thora001,Thornton,Andre,R,R,CLE,1B,78
vailm001,Vail,Mike,R,R,CLE,OF,78
veryt001,Veryzer,Tom,R,R,CLE,SS,78
waitr001,Waits,Rick,L,L,CLE,P,78
wiser101,Wise,Rick,R,R,CLE,P,78
arrof001,Arroyo,Fernando,R,R,DET,P,78
bakes101,Baker,Steve,R,R,DET,P,78
billj101,Billingham,Jack,R,R,DET,P,78
burns101,Burnside,Sheldon,R,L,DET,P,78
corct001,Corcoran,Tim,L,L,DET,OF,78
crawj102,Crawford,Jim,L,L,DET,P,78
dills101,Dillard,Steve,R,R,DET,2B,78
fidrm101,Fidrych,Mark,R,R,DET,P,78
foucs101,Foucault,Steve,L,R,DET,P,78
glyne001,Glynn,Ed,R,L,DET,P,78
hillj101,Hiller,John,R,L,DET,P,78
kemps001,Kemp,Steve,L,L,DET,OF,78
leflr101,LeFlore,Ron,R,R,DET,OF,78
mankp101,Mankowski,Phil,L,R,DET,3B,78
may-m001,May,Milt,L,R,DET,C,78
morrj001,Morris,Jack,R,R,DET,P,78
parrl001,Parrish,Lance,R,R,DET,C,78
rodra101,Rodriguez,Aurelio,R,R,DET,3B,78
rozed001,Rozema,Dave,R,R,DET,P,78
slatj001,Slaton,Jim,R,R,DET,P,78
spikc101,Spikes,Charlie,R,R,DET,OF,78
stanm101,Stanley,Mickey,R,R,DET,OF,78
staur001,Staub,Rusty,L,R,DET,DH,78
stegd001,Stegman,Dave,R,R,DET,OF,78
sykeb101,Sykes,Bob,B,L,DET,P,78
taylb101,Taylor,Bruce,R,R,DET,P,78
thomj001,Thompson,Jason,L,L,DET,1B,78
tobid001,Tobik,Dave,R,R,DET,P,78
trama001,Trammell,Alan,R,R,DET,SS,78
wagnm001,Wagner,Mark,R,R,DET,SS,78
whitl001,Whitaker,Lou,L,R,DET,2B,78
wilcm001,Wilcox,Milt,R,R,DET,P,78
wockj001,Wockenfuss,John,R,R,DET,OF,78
younk101,Young,Kip,R,R,DET,P,78
alouj101,Alou,Jesus,R,R,HOU,OF,78
anduj001,Andujar,Joaquin,B,R,HOU,P,78
baldr102,Baldwin,Reggie,R,R,HOU,C,78
bannf001,Bannister,Floyd,L,L,HOU,P,78
bergd001,Bergman,Dave,L,L,HOU,1B,78
bochb002,Bochy,Bruce,R,R,HOU,C,78
cabee001,Cabell,Enos,R,R,HOU,3B,78
cannj101,Cannon,Joe,L,R,HOU,OF,78
cedec001,Cedeno,Cesar,R,R,HOU,OF,78
cruzj001,Cruz,Jose,L,L,HOU,OF,78
dixot101,Dixon,Tom,R,R,HOU,P,78
drumk101,Drumright,Keith,L,R,HOU,2B,78
fergj101,Ferguson,Joe,R,R,HOU,C,78
fiscm001,Fischlin,Mike,R,R,HOU,SS,78
forsk001,Forsch,Ken,R,R,HOU,P,78
gonzj101,Gonzalez,Julio,R,R,HOU,2B,78
herre102,Herrmann,Ed,L,R,HOU,C,78
howaw101,Howard,Wilbur,B,R,HOU,OF,78
howea001,Howe,Art,R,R,HOU,2B,78
landr001,Landestoy,Rafael,B,R,HOU,SS,78
lemom101,Lemongello,Mark,R,R,HOU,P,78
leonj001,Leonard,Jeffrey,R,R,HOU,OF,78
mclab101,McLaughlin,Bo,R,R,HOU,P,78
metzr101,Metzger,Roger,B,R,HOU,SS,78
niekj001,Niekro,Joe,R,R,HOU,P,78
obraj101,Obradovich,Jim,L,L,HOU,1B,78
pentg101,Pentz,Gene,R,R,HOU,P,78
puhlt001,Puhl,Terry,L,R,HOU,OF,78
pujol001,Pujols,Luis,R,R,HOU,C,78
riccf101,Riccelli,Frank,L,L,HOU,P,78
richj101,Richard,J.R.,R,R,HOU,P,78
ruhlv001,Ruhle,Vern,R,R,HOU,P,78
sambj001,Sambito,Joe,L,L,HOU,P,78
sextj101,Sexton,Jimmy,R,R,HOU,SS,78
walld001,Walling,Denny,L,R,HOU,OF,78
wartd101,Warthen,Dan,B,L,HOU,P,78
watsb001,Watson,Bob,R,R,HOU,1B,78
willr101,Williams,Rick,R,R,HOU,P,78
zamoo101,Zamora,Oscar,R,R,HOU,P,78
bassr101,Bass,Randy,L,R,KCA,PH,78
birdd101,Bird,Doug,R,R,KCA,P,78
braus001,Braun,Steve,L,R,KCA,OF,78
bretg001,Brett,George,L,R,KCA,3B,78
busbs101,Busby,Steve,R,R,KCA,P,78
colbj101,Colborn,Jim,R,R,KCA,P,78
cowea001,Cowens,Al,R,R,KCA,OF,78
cripd101,Cripe,Dave,R,R,KCA,3B,78
foucs101,Foucault,Steve,L,R,KCA,P,78
galer001,Gale,Rich,R,R,KCA,P,78
gaudj101,Gaudet,Jim,R,R,KCA,C,78
gural001,Gura,Larry,B,L,KCA,P,78
hassa001,Hassler,Andy,L,L,KCA,P,78
hraba101,Hrabosky,Al,R,L,KCA,P,78
hurdc001,Hurdle,Clint,L,R,KCA,OF,78
kusna101,Kusnyer,Art,R,R,KCA,C,78
lacop101,LaCock,Pete,L,L,KCA,1B,78
lahoj101,Lahoud,Joe,L,L,KCA,DH,78
leond001,Leonard,Dennis,R,R,KCA,P,78
mcgir101,McGilberry,Randy,B,R,KCA,P,78
mcrah001,McRae,Hal,R,R,KCA,DH,78
mings101,Mingori,Steve,L,L,KCA,P,78
otisa001,Otis,Amos,R,R,KCA,OF,78
pascb101,Paschall,Bill,R,R,KCA,P,78
patef101,Patek,Freddie,R,R,KCA,SS,78
pattm101,Pattin,Marty,R,R,KCA,P,78
poqut101,Poquette,Tom,L,R,KCA,OF,78
portd001,Porter,Darrell,L,R,KCA,C,78
quirj001,Quirk,Jamie,L,R,KCA,3B,78
silvl101,Silverio,Luis,R,R,KCA,OF,78
splip001,Splittorff,Paul,L,L,KCA,P,78
terrj101,Terrell,Jerry,R,R,KCA,2B,78
throg101,Throop,George,R,R,KCA,P,78
washu001,Washington,U L,B,R,KCA,SS,78
wathj001,Wathan,John,R,R,KCA,1B,78
whitf001,White,Frank,R,R,KCA,2B,78
wilsw001,Wilson,Willie,B,R,KCA,OF,78
zdebj101,Zdeb,Joe,R,R,KCA,OF,78
baked002,Baker,Dusty,R,R,LAN,OF,78
burkg101,Burke,Glenn,R,R,LAN,OF,78
castr001,Castillo,Bobby,R,R,LAN,P,78
cey-r001,Cey,Ron,R,R,LAN,3B,78
davav101,Davalillo,Vic,L,L,LAN,OF,78
fergj101,Ferguson,Joe,R,R,LAN,C,78
forst001,Forster,Terry,L,L,LAN,P,78
garmm101,Garman,Mike,R,R,LAN,P,78
garvs001,Garvey,Steve,R,R,LAN,1B,78
grotj101,Grote,Jerry,R,R,LAN,C,78
guerp001,Guerrero,Pedro,R,R,LAN,1B,78
guldb001,Gulden,Brad,L,R,LAN,C,78
hanng101,Hannahs,Gerry,L,L,LAN,P,78
herne102,Hernandez,Enzo,R,R,LAN,SS,78
hootb001,Hooton,Burt,R,R,LAN,P,78
hougc001,Hough,Charlie,R,R,LAN,P,78
johnt001,John,Tommy,R,L,LAN,P,78
lacyl001,Lacy,Lee,R,R,LAN,OF,78
law-r001,Law,Rudy,L,L,LAN,OF,78
lewad101,Lewallyn,Dennis,R,R,LAN,P,78
loped001,Lopes,Davey,R,R,LAN,2B,78
martt102,Martinez,Ted,R,R,LAN,SS,78
mondr001,Monday,Rick,L,L,LAN,OF,78
motam101,Mota,Manny,R,R,LAN,PH,78
nortb101,North,Bill,B,R,LAN,OF,78
oatej101,Oates,Johnny,L,R,LAN,C,78
rau-d101,Rau,Doug,L,L,LAN,P,78
rautl101,Rautzhan,Lance,R,L,LAN,P,78
rhodr001,Rhoden,Rick,R,R,LAN,P,78
russb001,Russell,Bill,R,R,LAN,SS,78
simpj101,Simpson,Joe,L,L,LAN,OF,78
smitr101,Smith,Reggie,B,R,LAN,OF,78
stewd001,Stewart,Dave,R,R,LAN,P,78
sutcr001,Sutcliffe,Rick,L,R,LAN,P,78
suttd001,Sutton,Don,R,R,LAN,P,78
welcb001,Welch,Bob,R,R,LAN,P,78
whitm101,White,Myron,L,L,LAN,OF,78
yeags001,Yeager,Steve,R,R,LAN,C,78
auguj001,Augustine,Jerry,L,L,MIL,P,78
bands101,Bando,Sal,R,R,MIL,3B,78
bombm101,Bomback,Mark,R,R,MIL,P,78
caldm001,Caldwell,Mike,R,L,MIL,P,78
castb101,Castro,Bill,R,R,MIL,P,78
coopc001,Cooper,Cecil,L,L,MIL,1B,78
david101,Davis,Dick,R,R,MIL,DH,78
etcha101,Etchebarren,Andy,R,R,MIL,C,78
farme101,Farmer,Ed,R,R,MIL,P,78
gantj001,Gantner,Jim,L,R,MIL,2B,78
haasm001,Haas,Moose,R,R,MIL,P,78
hanel101,Haney,Larry,R,R,MIL,C,78
hisll101,Hisle,Larry,R,R,MIL,OF,78
johnt102,Johnson,Tim,L,R,MIL,SS,78
lezcs001,Lezcano,Sixto,R,R,MIL,OF,78
martb001,Martinez,Buck,R,R,MIL,C,78
may-d101,May,Dave,L,R,MIL,OF,78
mcclb001,McClure,Bob,R,L,MIL,P,78
molip001,Molitor,Paul,R,R,MIL,2B,78
moned101,Money,Don,R,R,MIL,1B,78
moorc001,Moore,Charlie,R,R,MIL,C,78
muelw101,Mueller,Willie,R,R,MIL,P,78
muset101,Muser,Tony,L,L,MIL,1B,78
nordt101,Nordbrook,Tim,R,R,MIL,SS,78
oglib001,Oglivie,Ben,L,L,MIL,OF,78
repla101,Replogle,Andy,R,R,MIL,P,78
rodre102,Rodriguez,Eduardo,R,R,MIL,P,78
sakal001,Sakata,Lenn,R,R,MIL,2B,78
sorel001,Sorensen,Lary,R,R,MIL,P,78
steir101,Stein,Randy,R,R,MIL,P,78
thomg001,Thomas,Gorman,R,R,MIL,OF,78
travb101,Travers,Bill,L,L,MIL,P,78
wohlj001,Wohlford,Jim,R,R,MIL,OF,78
younr001,Yount,Robin,R,R,MIL,SS,78
yuraj101,Yurak,Jeff,B,R,MIL,OF,78
adamg101,Adams,Glenn,L,R,MIN,DH,78
borgg101,Borgmann,Glenn,R,R,MIN,C,78
carer001,Carew,Rod,L,R,MIN,1B,78
chilr101,Chiles,Rich,L,L,MIN,OF,78
cubbm101,Cubbage,Mike,L,R,MIN,3B,78
edwad101,Edwards,Dave,R,R,MIN,OF,78
ericr101,Erickson,Roger,R,R,MIN,P,78
fordd001,Ford,Dan,R,R,MIN,OF,78
goltd101,Goltz,Dave,R,R,MIN,P,78
harrr102,Harrison,Roric,R,R,MIN,P,78
hollj102,Holly,Jeff,L,L,MIN,P,78
jackd101,Jackson,Darrell,B,L,MIN,P,78
johnd104,Johnson,Dave,R,R,MIN,P,78
johnt103,Johnson,Tom,R,R,MIN,P,78
kusic101,Kusick,Craig,R,R,MIN,DH,78
marsm101,Marshall,Mike,R,R,MIN,P,78
moraj001,Morales,Jose,R,R,MIN,DH,78
norww101,Norwood,Willie,R,R,MIN,OF,78
perzs101,Perzanowski,Stan,B,R,MIN,P,78
poweh101,Powell,Hosken,L,L,MIN,OF,78
randb101,Randall,Bob,R,R,MIN,2B,78
redfp101,Redfern,Pete,R,R,MIN,P,78
riveb101,Rivera,Bombo,R,R,MIN,OF,78
scarm101,Scarce,Mac,L,L,MIN,P,78
serug101,Serum,Gary,R,R,MIN,P,78
smalr001,Smalley,Roy,B,R,MIN,SS,78
suttj101,Sutton,John,R,R,MIN,P,78
thayg101,Thayer,Greg,R,R,MIN,P,78
thorp101,Thormodsgard,Paul,R,R,MIN,P,78
wilfr001,Wilfong,Rob,L,R,MIN,2B,78
wolfl101,Wolfe,Larry,R,R,MIN,3B,78
wyneb001,Wynegar,Butch,B,R,MIN,C,78
zahng001,Zahn,Geoff,L,L,MIN,P,78
atkib101,Atkinson,Bill,L,R,MON,P,78
bahns101,Bahnsen,Stan,R,R,MON,P,78
cartg001,Carter,Gary,R,R,MON,C,78
cashd101,Cash,Dave,R,R,MON,2B,78
cromw101,Cromartie,Warren,L,L,MON,OF,78
dawsa001,Dawson,Andre,R,R,MON,OF,78
duesh101,Dues,Hal,R,R,MON,P,78
friap101,Frias,Pepe,R,R,MON,2B,78
fry-j102,Fry,Jerry,R,R,MON,C,78
frymw101,Fryman,Woodie,R,L,MON,P,78
garmm101,Garman,Mike,R,R,MON,P,78
garrw101,Garrett,Wayne,L,R,MON,3B,78
grimr101,Grimsley,Ross,L,L,MON,P,78
herre102,Herrmann,Ed,L,R,MON,C,78
holdf101,Holdsworth,Fred,R,R,MON,P,78
huttt101,Hutton,Tom,L,L,MON,1B,78
jameb001,James,Bob,R,R,MON,P,78
knowd101,Knowles,Darold,L,L,MON,P,78
may-r101,May,Rudy,L,L,MON,P,78
mejis101,Mejias,Sam,R,R,MON,OF,78
millr109,Miller,Randy,R,R,MON,P,78
palmd001,Palmer,David,R,R,MON,P,78
papis101,Papi,Stan,R,R,MON,SS,78
parrl002,Parrish,Larry,R,R,MON,3B,78
peret001,Perez,Tony,R,R,MON,1B,78
pirtg101,Pirtle,Gerry,R,R,MON,P,78
ramor001,Ramos,Bobby,R,R,MON,C,78
reecb101,Reece,Bob,R,R,MON,C,78
roges001,Rogers,Steve,R,R,MON,P,78
sands001,Sanderson,Scott,R,R,MON,P,78
schad001,Schatzeder,Dan,L,L,MON,P,78
speic001,Speier,Chris,R,R,MON,SS,78
twitw101,Twitchell,Wayne,R,R,MON,P,78
unsed101,Unser,Del,L,L,MON,1B,78
valee001,Valentine,Ellis,R,R,MON,OF,78
whitj001,White,Jerry,B,R,MON,OF,78
alstd101,Alston,Dell,L,R,NYA,PH,78
beatj001,Beattie,Jim,R,R,NYA,P,78
blaip101,Blair,Paul,R,R,NYA,OF,78
chamc001,Chambliss,Chris,L,R,NYA,1B,78
clayk101,Clay,Ken,R,R,NYA,P,78
davir001,Davis,Ron,R,R,NYA,P,78
dentb001,Dent,Bucky,R,R,NYA,SS,78
doylb101,Doyle,Brian,L,R,NYA,2B,78
eastr101,Eastwick,Rawly,R,R,NYA,P,78
figue101,Figueroa,Ed,R,R,NYA,P,78
garcd001,Garcia,Damaso,R,R,NYA,2B,78
gossr001,Gossage,Rich,R,R,NYA,P,78
guidr001,Guidry,Ron,L,L,NYA,P,78
gulld101,Gullett,Don,R,L,NYA,P,78
healf102,Healy,Fran,R,R,NYA,C,78
heatm001,Heath,Mike,R,R,NYA,C,78
holtk101,Holtzman,Ken,R,L,NYA,P,78
huntj101,Hunter,Catfish,R,R,NYA,P,78
jackr001,Jackson,Reggie,L,L,NYA,OF,78
johnc001,Johnson,Cliff,R,R,NYA,DH,78
johnj002,Johnstone,Jay,L,R,NYA,OF,78
kammb101,Kammeyer,Bob,R,R,NYA,P,78
klutm101,Klutts,Mickey,R,R,NYA,3B,78
lindp101,Lindblad,Paul,L,L,NYA,P,78
lyles101,Lyle,Sparky,L,L,NYA,P,78
mccal101,McCall,Larry,L,R,NYA,P,78
messa101,Messersmith,Andy,R,R,NYA,P,78
munst101,Munson,Thurman,R,R,NYA,C,78
nettg001,Nettles,Graig,L,R,NYA,3B,78
pinil001,Piniella,Lou,R,R,NYA,OF,78
rajsd101,Rajsich,Dave,L,L,NYA,P,78
ramod001,Ramos,Domingo,R,R,NYA,SS,78
randw001,Randolph,Willie,R,R,NYA,2B,78
rivem001,Rivers,Mickey,L,L,NYA,OF,78
sherd101,Sherrill,Dennis,R,R,NYA,3B,78
spenj101,Spencer,Jim,L,L,NYA,DH,78
stanf101,Stanley,Fred,R,R,NYA,SS,78
thomg101,Thomasson,Gary,L,L,NYA,OF,78
tidrd001,Tidrow,Dick,R,R,NYA,P,78
whitr101,White,Roy,B,R,NYA,OF,78
zebeg101,Zeber,George,B,R,NYA,2B,78
bentb001,Benton,Butch,R,R,NYN,C,78
berej001,Berenguer,Juan,R,R,NYN,P,78
bernd101,Bernard,Dwight,R,R,NYN,P,78
boisb101,Boisclair,Bruce,L,L,NYN,OF,78
bruhm101,Bruhert,Mike,R,R,NYN,P,78
cornm101,Cornejo,Mardie,R,R,NYN,P,78
espin101,Espinosa,Nino,R,R,NYN,P,78
ferrs101,Ferrer,Sergio,B,R,NYN,SS,78
florg101,Flores,Gil,R,R,NYN,OF,78
flynd001,Flynn,Doug,R,R,NYN,2B,78
folit001,Foli,Tim,R,R,NYN,SS,78
griet101,Grieve,Tom,R,R,NYN,OF,78
haust101,Hausman,Tom,R,R,NYN,P,78
hendk101,Henderson,Ken,B,R,NYN,OF,78
hends001,Henderson,Steve,R,R,NYN,OF,78
hodgr001,Hodges,Ron,L,R,NYN,C,78
jackr003,Jackson,Roy Lee,R,R,NYN,P,78
kobek101,Kobel,Kevin,R,L,NYN,P,78
koosj001,Koosman,Jerry,R,L,NYN,P,78
krane101,Kranepool,Ed,L,L,NYN,OF,78
locks101,Lockwood,Skip,R,R,NYN,P,78
madde101,Maddox,Elliott,R,R,NYN,OF,78
mazzl001,Mazzilli,Lee,B,R,NYN,OF,78
metzb101,Metzger,Butch,R,R,NYN,P,78
montw101,Montanez,Willie,L,L,NYN,1B,78
murrd001,Murray,Dale,R,R,NYN,P,78
myrib101,Myrick,Bob,R,L,NYN,P,78
normd101,Norman,Dan,R,R,NYN,OF,78
randl101,Randle,Lenny,B,R,NYN,3B,78
siebp101,Siebert,Paul,L,L,NYN,P,78
steaj001,Stearns,John,R,R,NYN,C,78
swanc001,Swan,Craig,R,R,NYN,P,78
treva001,Trevino,Alex,R,R,NYN,C,78
valeb102,Valentine,Bobby,R,R,NYN,2B,78
younj001,Youngblood,Joel,R,R,NYN,OF,78
zachp001,Zachry,Pat,R,R,NYN,P,78
adamm102,Adams,Mike,R,R,OAK,2B,78
alexg101,Alexander,Gary,R,R,OAK,DH,78
alstd101,Alston,Dell,L,R,OAK,OF,78
armat001,Armas,Tony,R,R,OAK,OF,78
brobp101,Broberg,Pete,R,R,OAK,P,78
budam101,Budaska,Mark,B,L,OAK,OF,78
burkg101,Burke,Glenn,R,R,OAK,OF,78
cartr101,Carty,Rico,R,R,OAK,DH,78
colej102,Coleman,Joe,R,R,OAK,P,78
conrt001,Conroy,Tim,L,L,OAK,P,78
dilom001,Dilone,Miguel,B,R,OAK,OF,78
dunct101,Duncan,Taylor,R,R,OAK,3B,78
edwam101,Edwards,Mike,R,R,OAK,2B,78
essij001,Essian,Jim,R,R,OAK,C,78
fuent101,Fuentes,Tito,B,R,OAK,2B,78
grosw001,Gross,Wayne,L,R,OAK,3B,78
guerm101,Guerrero,Mario,R,R,OAK,SS,78
heavd101,Heaverlo,Dave,R,R,OAK,P,78
hortw101,Horton,Willie,R,R,OAK,DH,78
hoslt101,Hosley,Tim,R,R,OAK,C,78
johnj001,Johnson,John Henry,L,L,OAK,P,78
keoum001,Keough,Matt,R,R,OAK,P,78
laceb001,Lacey,Bob,R,L,OAK,P,78
langr001,Langford,Rick,R,R,OAK,P,78
mccas001,McCatty,Steve,R,R,OAK,P,78
meyes101,Meyer,Scott,R,R,OAK,C,78
minec101,Minetto,Craig,L,L,OAK,P,78
morgm001,Morgan,Mike,R,R,OAK,P,78
murpd002,Murphy,Dwayne,L,R,OAK,OF,78
murrl101,Murray,Larry,B,R,OAK,OF,78
newmj001,Newman,Jeff,R,R,OAK,C,78
norrm101,Norris,Mike,R,R,OAK,P,78
nortb101,North,Bill,B,R,OAK,OF,78
pagem001,Page,Mitchell,L,R,OAK,OF,78
perem101,Perez,Marty,R,R,OAK,3B,78
piccr001,Picciolo,Rob,R,R,OAK,SS,78
renks101,Renko,Steve,R,R,OAK,P,78
reved101,Revering,Dave,L,R,OAK,1B,78
robib102,Robinson,Bruce,L,R,OAK,C,78
sosae101,Sosa,Elias,R,R,OAK,P,78
stags101,Staggs,Steve,R,R,OAK,2B,78
tabbj101,Tabb,Jerry,L,R,OAK,1B,78
thomg101,Thomasson,Gary,L,L,OAK,OF,78
wallj101,Wallis,Joe,B,R,OAK,OF,78
wirta101,Wirth,Alan,R,R,OAK,P,78
woodd103,Woodard,Darrell,R,R,OAK,2B,78
boitd101,Boitano,Dan,R,R,PHI,P,78
boonb001,Boone,Bob,R,R,PHI,C,78
bowal001,Bowa,Larry,B,R,PHI,SS,78
brusw001,Brusstar,Warren,R,R,PHI,P,78
cardj101,Cardenal,Jose,R,R,PHI,1B,78
carls001,Carlton,Steve,L,L,PHI,P,78
chril101,Christenson,Larry,R,R,PHI,P,78
cruzt001,Cruz,Todd,R,R,PHI,SS,78
dinek101,Dineen,Kerry,L,L,PHI,OF,78
eastr101,Eastwick,Rawly,R,R,PHI,P,78
footb101,Foote,Barry,R,R,PHI,C,78
garbg001,Garber,Gene,R,R,PHI,P,78
gonzo101,Gonzalez,Orlando,L,L,PHI,OF,78
harrb101,Harrelson,Bud,B,R,PHI,2B,78
hebnr001,Hebner,Richie,L,R,PHI,1B,78
johnd105,Johnson,Davey,R,R,PHI,2B,78
johnj002,Johnstone,Jay,L,R,PHI,1B,78
kaatj101,Kaat,Jim,L,L,PHI,P,78
larsd101,Larson,Dan,R,R,PHI,P,78
lercr001,Lerch,Randy,L,L,PHI,P,78
lonbj101,Lonborg,Jim,R,R,PHI,P,78
luzig001,Luzinski,Greg,R,R,PHI,OF,78
mackp101,Mackanin,Pete,R,R,PHI,1B,78
maddg001,Maddox,Garry,R,R,PHI,OF,78
martj001,Martin,Jerry,R,R,PHI,OF,78
mcbrb101,McBride,Bake,L,R,PHI,OF,78
mccat101,McCarver,Tim,L,R,PHI,C,78
mcgrt001,McGraw,Tug,R,L,PHI,P,78
morek001,Moreland,Keith,R,R,PHI,C,78
morrj002,Morrison,Jim,R,R,PHI,2B,78
pinah101,Pina,Horacio,R,R,PHI,P,78
reedr001,Reed,Ron,R,R,PHI,P,78
ruthd001,Ruthven,Dick,R,R,PHI,P,78
sauck101,Saucier,Kevin,L,L,PHI,P,78
schmm001,Schmidt,Mike,R,R,PHI,3B,78
sizet101,Sizemore,Ted,R,R,PHI,2B,78
smitl002,Smith,Lonnie,R,R,PHI,OF,78
alexm101,Alexander,Matt,B,R,PIT,PR,78
berrd001,Berra,Dale,R,R,PIT,3B,78
bibbj001,Bibby,Jim,R,R,PIT,P,78
blylb001,Blyleven,Bert,R,R,PIT,P,78
boyld101,Boyland,Doe,L,L,PIT,1B,78
bryes101,Brye,Steve,R,R,PIT,OF,78
candj001,Candelaria,John,L,L,PIT,P,78
carrc103,Carroll,Clay,R,R,PIT,P,78
dyerd101,Dyer,Duffy,R,R,PIT,C,78
fregj101,Fregosi,Jim,R,R,PIT,3B,78
garnp001,Garner,Phil,R,R,PIT,2B,78
gastc101,Gaston,Cito,R,R,PIT,OF,78
gonzf101,Gonzalez,Fernando,R,R,PIT,2B,78
hamid101,Hamilton,Dave,L,L,PIT,P,78
jackg101,Jackson,Grant,B,L,PIT,P,78
joneo001,Jones,Odell,R,R,PIT,P,78
kisob001,Kison,Bruce,R,R,PIT,P,78
loisa101,Lois,Alberto,R,R,PIT,OF,78
machk101,Macha,Ken,R,R,PIT,3B,78
may-d101,May,Dave,L,R,PIT,PH,78
mcenw101,McEnaney,Will,L,L,PIT,P,78
mendm101,Mendoza,Mario,R,R,PIT,2B,78
milnj101,Milner,John,L,L,PIT,OF,78
moreo001,Moreno,Omar,L,L,PIT,OF,78
nicos001,Nicosia,Steve,R,R,PIT,C,78
ott-e101,Ott,Ed,L,R,PIT,C,78
parkd001,Parker,Dave,L,R,PIT,OF,78
reusj001,Reuss,Jerry,L,L,PIT,P,78
robib101,Robinson,Bill,R,R,PIT,OF,78
robid001,Robinson,Don,R,R,PIT,P,78
rookj101,Rooker,Jim,R,L,PIT,P,78
sangm101,Sanguillen,Manny,R,R,PIT,1B,78
starw101,Stargell,Willie,L,L,PIT,1B,78
stenr101,Stennett,Rennie,R,R,PIT,2B,78
tavef101,Taveras,Frank,R,R,PIT,SS,78
tekuk001,Tekulve,Kent,R,R,PIT,P,78
white001,Whitson,Ed,R,R,PIT,P,78
almob001,Almon,Bill,R,R,SDN,3B,78
ashft001,Ashford,Tucker,R,R,SDN,3B,78
bakec101,Baker,Chuck,R,R,SDN,2B,78
beswj101,Beswick,Jim,B,R,SDN,OF,78
castt101,Castillo,Tony,R,R,SDN,C,78
chamm101,Champion,Mike,R,R,SDN,2B,78
dacqj101,D'Acquisto,John,R,R,SDN,P,78
davib101,Davis,Bob,R,R,SDN,C,78
eichj001,Eichelberger,Juan,R,R,SDN,P,78
evanb101,Evans,Barry,R,R,SDN,3B,78
fingr001,Fingers,Rollie,R,R,SDN,P,78
freid101,Freisleben,Dave,R,R,SDN,P,78
gambo001,Gamble,Oscar,L,R,SDN,OF,78
gonzf101,Gonzalez,Fernando,R,R,SDN,2B,78
hendg001,Hendrick,George,R,R,SDN,OF,78
joner101,Jones,Randy,R,L,SDN,P,78
kinnd101,Kinney,Dennis,L,L,SDN,P,78
lee-m101,Lee,Mark,R,R,SDN,P,78
lolim101,Lolich,Mickey,B,L,SDN,P,78
muras001,Mura,Steve,R,R,SDN,P,78
owchb001,Owchinko,Bob,L,L,SDN,P,78
perkb001,Perkins,Broderick,L,L,SDN,1B,78
perrg101,Perry,Gaylord,R,R,SDN,P,78
rasme101,Rasmussen,Eric,R,R,SDN,P,78
reynd101,Reynolds,Don,R,R,SDN,OF,78
richg001,Richards,Gene,L,L,SDN,OF,78
robed102,Roberts,Dave,R,R,SDN,C,78
shirb001,Shirley,Bob,R,L,SDN,P,78
smito001,Smith,Ozzie,B,R,SDN,SS,78
spild001,Spillner,Dan,R,R,SDN,P,78
sweer101,Sweet,Rick,B,R,SDN,C,78
tenag101,Tenace,Gene,R,R,SDN,1B,78
thomd001,Thomas,Derrel,B,R,SDN,OF,78
turnj101,Turner,Jerry,L,L,SDN,OF,78
wehrd001,Wehrmeister,Dave,R,R,SDN,P,78
wilem101,Wiley,Mark,R,R,SDN,P,78
wilhj102,Wilhelm,Jim,R,R,SDN,OF,78
winfd001,Winfield,Dave,R,R,SDN,OF,78
abbog001,Abbott,Glenn,R,R,SEA,P,78
baezj101,Baez,Jose,R,R,SEA,2B,78
beamc101,Beamon,Charlie,L,L,SEA,DH,78
bernj101,Bernhardt,Juan,R,R,SEA,1B,78
bochb001,Bochte,Bruce,L,L,SEA,OF,78
